Year,Day,Control,Heating,eCO2,Heating_eCO2
2009,15,4.537772667,11.43888533,6.854348667,5.381170667
2009,16,5.614575333,7.548990667,7.302697333,10.02626667
2009,17,7.715669333,9.657405333,10.40184133,13.856
2009,18,8.732008667,12.08973867,12.07994867,13.005226
2009,19,16.631944,17.43984867,18.04206333,24.01071
2009,20,10.04306733,18.83694733,18.85488467,17.07936467
2009,21,21.47660533,26.54330667,24.55835733,22.003052
2009,22,22.40449467,30.827104,30.66974133,25.99507867
2009,23,12.70818333,35.45440867,28.142296,7.247676
2009,24,19.69391067,40.07774933,31.593024,14.215
2009,25,15.924338,44.06675667,31.980948,13.96638
2009,26,3.664242,121.0785053,46.051084,1.539287333
2009,27,6.532729333,72.235372,25.90134533,3.468994667
2009,28,7.643054,51.168474,19.081484,4.098776667
2009,29,5.292724,23.50203267,11.555232,4.271543333
2009,30,2.068688667,31.55659333,9.752674667,1.538946667
2009,31,6.740041333,24.55840133,11.23285867,5.177426667
2009,32,2.88757,19.03795333,9.333732,3.112471333
2009,33,5.000394667,14.17555267,8.185165333,5.19843
2009,34,7.089082,21.296232,12.42419867,9.299842
2009,35,3.34455,49.23538533,18.42498933,1.480896
2009,36,5.613279333,43.50928067,17.17879533,3.228527333
2009,37,6.334824,26.79902933,12.747292,4.573808
2009,38,7.347771333,18.21914733,10.65710533,7.183958
2009,39,7.076397333,18.46076467,12.0168,9.731749333
2009,40,8.188941333,23.87523133,13.876374,7.714824667
2009,41,12.35520067,18.47124467,15.981738,14.32739933
2009,42,6.905930667,16.74848933,15.48642733,13.952594
2009,43,5.790522,21.321944,18.47593533,11.26650533
2009,44,24.96455067,39.19573133,32.50276667,29.02277067
2009,45,28.01671333,46.01264733,37.86681,27.70384667
2009,46,22.40477133,37.357416,32.45992733,22.77681667
2009,47,7.223853333,49.09600267,26.224094,10.47938867
2009,48,23.77176467,59.482532,40.21261,13.936188
2009,49,18.440208,56.51227333,36.899642,12.539904
2009,50,17.09182667,50.346634,33.00191733,14.85223733
2009,51,22.01285467,47.60689667,36.46623733,24.28556933
2009,52,33.997274,54.88977133,40.64339667,33.97855333
2009,53,39.81878933,42.90203533,37.884522,45.440276
2009,54,46.80447333,33.741322,34.270756,58.185578
2009,55,42.72696867,34.327478,36.71075,49.66257867
2009,56,24.07978733,56.96300733,37.81004667,32.130024
2009,57,66.72014467,91.12366267,72.12403467,67.25621333
2009,58,34.12994533,126.096238,63.25974067,27.067858
2009,59,35.99279133,112.660416,47.533428,26.911794
2009,60,47.73623667,112.8928187,56.083108,28.87562333
2009,61,29.82951,94.58961267,38.20947733,19.462236
2009,62,16.940336,70.13392667,30.12452533,23.466846
2009,63,20.86383933,63.35048667,33.00312267,27.84636667
2009,64,33.01348933,59.86742733,42.50026933,47.511644
2009,65,44.79946,96.88028733,51.47509933,56.01553733
2009,66,54.25928867,102.83898,57.36150667,51.536178
2009,67,68.31638867,99.986352,60.669092,70.06146067
2009,68,73.488428,86.81937667,65.84578467,88.25754467
2009,69,66.07026667,98.190888,61.43746533,98.85567667
2009,70,72.99976067,112.8884867,72.85758267,109.5532827
2009,71,61.14171733,124.4068393,63.49085067,59.28591067
2009,72,74.87482467,133.009328,81.97055667,83.96174667
2009,73,86.25367,158.8341133,90.708562,80.74390467
2009,74,73.42899067,177.7200473,75.421734,45.91133933
2009,75,86.27070267,146.4335267,75.42019133,86.21425267
2009,76,88.31476,118.6008287,77.99599533,100.4168767
2009,77,62.008738,112.9858673,70.47239067,86.93652733
2009,78,105.877524,185.5660473,113.2193353,160.1112513
2009,79,122.5335527,191.2449273,114.6444287,91.43086133
2009,80,84.90968133,142.0618687,70.66941133,65.469622
2009,81,83.54574667,140.1280853,80.82868667,110.669748
2009,82,104.07473,129.392152,79.18599267,106.7137733
2009,83,148.1170813,152.7792613,115.379262,103.7346253
2009,84,92.10590067,118.8048353,56.64153133,53.92820067
2009,85,137.3405547,126.46528,93.18995,110.5665787
2009,86,142.941728,127.8884787,82.184814,102.6911533
2009,87,204.357144,196.410506,150.4567687,144.7729953
2009,88,197.473626,198.8724133,173.9282607,154.207962
2009,89,174.0783653,193.3298653,165.9282747,152.690408
2009,90,146.538298,183.2087873,163.9577013,151.8412353
2009,91,131.2445147,177.150666,133.983658,124.0384727
2009,92,126.12615,158.6611307,122.953228,117.163986
2009,93,121.5255093,137.5821493,91.89525133,73.19997533
2009,94,88.85846733,126.4334707,62.456942,56.55598933
2009,95,119.9906293,132.7328633,86.19371733,88.23656933
2009,96,138.3509467,164.1470753,136.133442,111.7309347
2009,97,129.6570347,163.2216853,134.9806287,99.743228
2009,98,137.2280067,179.368446,153.5719847,135.8846193
2009,99,105.1086133,130.7033333,69.08114933,68.74571
2009,100,123.7805847,141.0523093,105.332748,93.81096467
2009,101,121.4681667,148.9246927,101.3253307,80.934132
2009,102,123.6721973,172.270146,121.3906847,113.434952
2009,103,139.3243873,188.4109927,103.7028513,101.823168
2009,104,171.6801967,197.5068187,111.5747647,123.787842
2009,105,192.0031613,189.7832907,136.0363833,133.0058873
2009,106,192.879872,205.1695467,140.123868,115.9347967
2009,107,202.118364,234.044918,129.9860053,93.91998267
2009,108,225.5243447,244.664252,141.289664,93.741922
2009,109,205.9047913,251.71425,151.9334067,117.1086013
2009,110,176.382236,238.4013387,138.930166,131.030686
2009,111,223.473516,268.16564,152.3301707,121.3171193
2009,112,197.842296,195.339684,116.7743647,74.755412
2009,113,225.5160787,260.8776353,159.607592,149.551622
2009,114,262.4210727,282.2249833,169.8758627,174.7052207
2009,115,229.7861627,210.1269527,169.8466533,211.1187387
2009,116,221.7760247,220.4024467,162.475118,215.8506487
2009,117,242.5636093,238.6541653,146.0260033,161.6668647
2009,118,210.3864973,161.255194,120.2441493,121.39887
2009,119,248.5332193,209.312034,177.7473133,189.1582227
2009,120,248.3191313,165.620952,166.3855707,197.6619613
2009,121,242.7408213,174.394986,160.7349673,224.4944653
2009,122,203.564042,180.6964307,177.9739267,220.2217533
2009,123,203.2370053,118.9781827,112.9441193,164.7556627
2009,124,216.975604,150.870604,100.1426793,129.7361173
2009,125,249.4816313,145.439748,96.404066,76.317136
2009,126,255.549026,146.2441787,99.208608,112.2365007
2009,127,261.543962,166.984252,123.1672207,179.6409073
2009,128,262.4301427,151.3506413,130.543954,167.320018
2009,129,229.384262,165.66846,141.053372,179.3683207
2009,130,224.0188553,193.469076,181.311028,178.1146113
2009,131,214.1838533,199.7495953,136.6268093,154.2892453
2009,132,204.4467727,230.3038773,163.97488,159.4252207
2009,133,230.7394827,222.6368827,159.8260913,129.78019
2009,134,217.9669867,184.9792847,107.796076,124.1956533
2009,135,227.4907233,165.5598353,123.075636,134.9261993
2009,136,224.837002,168.1909487,158.8482833,198.0555447
2009,137,219.6446933,198.199132,155.9132633,210.886732
2009,138,206.4458107,142.0970227,141.1784807,193.935868
2009,139,213.172026,122.822254,123.5848393,192.286254
2009,140,220.4493207,100.883398,103.9900813,157.1538667
2009,141,234.8987593,99.918648,101.5665387,117.331974
2009,142,237.4314993,144.9719507,138.303434,195.824884
2009,143,203.659076,130.1190973,106.6106047,141.21445
2009,144,223.516326,104.0120467,98.89080533,139.2953993
2009,145,194.3368033,95.12437867,96.834378,143.7457233
2009,146,141.9511053,72.86200933,93.20375733,135.978938
2009,147,111.2952713,58.636728,54.74010067,90.39134933
2009,148,159.2601687,71.13229067,82.02156733,133.836716
2009,149,124.5481333,60.65164533,58.279928,71.81803533
2009,150,129.7008693,66.477842,67.55300467,70.967336
2009,151,126.411386,78.76045267,50.04699333,79.498848
2009,152,141.410142,77.61194133,80.80574533,108.759888
2009,153,100.00828,68.537478,98.91014667,102.217434
2009,154,74.93036867,83.96419067,137.096092,111.806332
2009,155,56.764892,67.79373067,144.068784,99.94894333
2009,156,40.10885267,55.21776333,125.3562233,87.30184133
2009,157,42.90654267,49.477136,111.894786,85.74370867
2009,158,41.00146133,54.450992,104.7137573,86.135028
2009,159,36.04115267,36.54080467,66.66283533,74.73536867
2009,160,31.61894933,41.03329067,85.45424933,79.04666133
2009,161,59.11020867,34.13162533,68.84690933,70.51913933
2009,162,54.131814,33.80692667,79.37915667,63.962576
2009,163,40.58698067,32.14379267,80.59918333,73.68304333
2009,164,25.86763133,27.727496,89.29944133,67.36650067
2009,165,18.346888,23.773286,85.46803,61.75965
2009,166,11.41006667,16.08439533,56.07559333,43.65429733
2009,167,38.20625333,27.58590133,58.567252,43.50466933
2009,168,20.05408867,23.57432733,61.30324267,59.330888
2009,169,34.90666333,27.41930867,74.20403867,66.08038267
2009,170,33.252594,27.46246133,69.59265933,49.79058733
2009,171,18.729982,22.21333267,55.07883533,32.145424
2009,172,22.60539533,22.30063067,63.721336,31.88637267
2009,173,23.04442067,25.353512,77.67469733,39.60297533
2009,174,16.02810467,27.62112467,89.20474133,43.68983533
2009,175,7.605954667,22.83485933,81.01022,37.137168
2009,176,4.995851333,16.92347867,53.46228533,28.67981067
2009,177,9.769176,14.81186533,40.37311467,31.63276133
2009,178,20.786646,23.25867733,50.66510933,44.39503267
2009,179,30.62938,34.64083467,64.61930667,63.31132267
2009,180,35.18197867,33.657766,58.44765067,54.02798867
2009,181,35.46183533,29.88984933,48.090566,38.864686
2009,182,21.38868467,21.104828,44.224862,32.89490667
2009,183,17.51298133,24.89805,52.956536,43.35625133
2009,184,24.18339067,33.71998267,84.82469733,54.67652133
2009,185,19.59663933,26.72614,78.30814267,49.09471533
2009,186,16.13349467,23.76032933,48.236232,29.64830533
2009,187,16.40384933,20.93832,38.218204,26.87959267
2009,188,14.16913267,18.88275,46.44741867,36.986088
2009,189,15.30881133,21.22413667,52.2751,52.947922
2009,190,14.109442,16.503272,44.77835067,54.64166067
2009,191,14.65230733,15.64526467,35.65358,41.76513467
2009,192,14.34594,15.65148,34.090958,36.60018533
2009,193,23.113718,22.52131533,41.07280533,46.15912933
2009,194,17.69493733,18.770864,51.48831533,47.84951867
2009,195,39.56439933,21.84509133,45.35202133,45.071236
2009,196,13.81614067,18.45565867,38.70108333,34.87787733
2009,197,17.962918,20.40091533,52.49711333,37.97987667
2009,198,15.41183133,19.97606733,61.73318133,37.68459067
2009,199,13.055628,22.25923667,57.81359667,32.77808667
2009,200,22.75367733,25.11387067,56.08815333,34.884974
2009,201,23.32438133,24.527934,53.367024,30.35443533
2009,202,19.388906,23.58671867,58.78133133,39.75386267
2009,203,16.78912667,24.53202933,66.15616533,43.15700267
2009,204,14.876988,18.94613067,48.938678,32.119482
2009,205,9.747409333,33.021376,51.54567667,19.928692
2009,206,13.22866267,29.35248667,54.03435667,26.11531733
2009,207,13.18136067,25.689118,47.130394,21.03764533
2009,208,6.708173333,20.669744,36.58648667,18.57279933
2009,209,8.41043,23.573802,45.74139067,21.93908067
2009,210,10.47607133,23.31455867,52.72208133,23.01580133
2009,211,9.751252667,14.558798,33.842232,23.85193333
2009,212,8.284907333,13.91321067,29.50923533,23.01043267
2009,213,6.381090667,17.56497933,49.22426467,31.63049
2009,214,5.578670667,13.122368,32.26019667,21.42587933
2009,215,7.244211333,17.58466533,27.21176733,15.75110933
2009,216,12.68636067,24.68503533,35.961546,19.510126
2009,217,8.765010667,17.59208533,23.99834733,10.984218
2009,218,0.502757333,11.61546867,19.37417933,5.476782
2009,219,3.782725333,18.48381333,25.18380467,9.322409333
2009,220,6.744122,21.54529267,26.09652067,9.367376667
2009,221,5.283292,12.34603,24.45764467,13.35928733
2009,222,1.617272667,14.501622,21.849884,3.973788
2009,223,1.193144667,19.12282067,23.33966667,3.995868667
2009,224,2.11767,23.12820867,29.25368667,3.997122
2009,225,1.581418667,23.32830933,27.30083933,3.372712667
2009,226,1.486693333,21.52894467,22.01240333,3.17445
2009,227,1.774359333,22.698522,21.38452,4.801176
2009,228,3.454180667,17.561342,27.71188267,14.89717067
2009,229,4.877564,15.21697267,27.795946,18.32558267
2009,230,5.486277333,15.152802,24.65903867,20.52490867
2009,231,9.392148,21.961764,35.00219933,29.81341267
2009,232,6.955046,22.19285133,37.84243867,30.80261
2009,233,5.373932667,20.20612733,29.067946,25.4901
2009,234,2.041631333,31.78520067,22.885782,13.09352467
2009,235,5.345888667,57.63875533,37.235838,15.409116
2009,236,12.45210867,49.248454,37.79970067,25.54745733
2009,237,9.999694667,45.266768,31.86813933,21.91925333
2009,238,9.486208667,49.06557867,29.65028333,17.32421867
2009,239,7.175292,68.31181533,32.22123533,9.416532
2009,240,13.28265267,46.82512467,29.93031733,24.40246467
2009,241,3.282164667,25.472274,16.159266,13.56185333
2009,242,2.113156,36.63519867,17.24940933,4.336976
2009,243,4.588859333,75.46234733,25.374996,8.525395333
2009,244,5.267624667,56.43520067,24.82529067,5.038454
2009,245,6.393822667,26.979004,15.59954733,8.693421333
2010,1,0.888066667,19.93490333,10.189066,5.266058
2010,2,1.731932667,31.03234467,13.923564,9.869917333
2010,3,2.280142,31.25355733,16.08756133,12.86512133
2010,4,2.715896667,25.489802,15.84439667,15.447314
2010,5,1.009280667,33.91014,14.09340467,5.837046
2010,6,3.492169333,46.72278133,23.453186,10.48793733
2010,7,4.608888667,40.717964,25.539576,20.05653333
2010,8,3.39386,44.475108,21.670934,11.46816933
2010,9,6.763413333,58.59819933,26.78429533,15.06816733
2010,10,4.533852,71.91845067,25.35269467,9.488935333
2010,11,6.720580667,75.411652,28.38376267,9.728012667
2010,12,8.628295333,56.92940667,25.89938067,14.61874533
2010,13,8.449035333,58.00193333,23.50535667,15.15653133
2010,14,2.176227333,60.86193467,16.44500467,5.115388
2010,15,11.08081933,62.234258,26.02349733,16.53089867
2010,16,14.30861267,50.47608933,23.69115933,22.47832933
2010,17,13.87705867,42.66376867,22.14852867,21.77813133
2010,18,11.13057267,45.18067133,18.16064267,14.76618133
2010,19,8.844698667,100.4566307,28.766988,7.071427333
2010,20,12.58739533,167.1581273,40.145092,8.333962
2010,21,12.29718067,64.02213667,20.14655467,16.019776
2010,22,8.340314,60.04087467,15.848816,6.246551333
2010,23,4.053321333,71.52681467,14.62321,2.935245333
2010,24,12.200276,87.687136,22.89456667,6.824036667
2010,25,11.01614667,70.26500267,18.33023533,11.52919333
2010,26,6.728515333,28.09592333,8.796032667,7.515008
2010,27,5.118859333,46.63973533,11.71788133,3.934775333
2010,28,13.488724,74.83398933,18.59189467,13.00116667
2010,29,14.517136,53.90805667,17.44297533,16.183546
2010,30,18.55312867,33.15352133,16.29524067,27.48861
2010,31,16.383316,35.574642,14.83305667,24.49036
2010,32,17.26922,59.157016,24.110204,22.99341933
2010,33,27.91357867,102.4460493,38.713866,24.576548
2010,34,22.34826867,107.1865307,32.31783,21.37248533
2010,35,15.543566,101.862098,24.98145867,10.28528333
2010,36,15.02767067,104.1240207,23.80359867,11.13902
2010,37,15.47881667,96.98099867,21.84677333,9.020037333
2010,38,14.32823267,65.594408,19.31900867,12.94366933
2010,39,20.85755733,54.20751667,18.43657933,33.84069733
2010,40,17.241478,47.69599467,17.96239333,21.82477133
2010,41,16.53103733,66.389222,19.24084667,17.95852533
2010,42,31.11192467,88.73041867,33.37811533,46.21675733
2010,43,28.65815467,79.95198,33.344016,38.23766933
2010,44,30.23513267,60.50600067,27.07706533,45.086986
2010,45,37.991452,83.15447667,36.439142,60.37345933
2010,46,58.78729267,109.5796093,54.09420067,88.395644
2010,47,24.39079467,87.54848533,35.46449,44.11681933
2010,48,21.130104,100.5035653,35.990782,42.30523
2010,49,52.48847733,156.0038953,67.540212,74.72676933
2010,50,51.59620267,140.5360773,61.735342,55.78499667
2010,51,34.69151733,91.348318,41.71952133,47.718262
2010,52,26.97193533,86.863308,39.18428467,47.60717267
2010,53,16.48913067,81.83399733,26.75395867,27.47720533
2010,54,13.89819,103.4835487,31.316082,25.48808267
2010,55,52.743226,115.6300053,61.99988667,55.109886
2010,56,40.16074467,119.5491513,53.118194,33.60629533
2010,57,31.81905933,138.5086033,49.66940067,23.93516467
2010,58,40.11012733,130.753548,53.13654933,54.165792
2010,59,38.865938,104.429376,45.19941,42.970034
2010,60,23.68467733,77.639122,25.22144667,27.70471933
2010,61,31.62954533,92.38005667,32.231732,40.000568
2010,62,36.88174933,98.160546,36.248574,40.55696667
2010,63,26.00238067,85.32819667,28.64472467,31.44019267
2010,64,32.34160867,117.292294,35.843798,35.50411733
2010,65,40.574876,124.9505187,39.98645,30.537882
2010,66,28.69165867,102.1669173,29.35032933,26.228174
2010,67,40.004188,93.74991467,33.584118,49.52842867
2010,68,37.69612067,110.7946513,39.16579533,35.88762
2010,69,33.84566467,111.012224,33.63551267,41.19800467
2010,70,36.30707667,128.71209,42.60764,42.478016
2010,71,30.70266,112.41889,36.29421867,20.80477733
2010,72,10.87254467,102.178888,23.59588067,16.39864133
2010,73,56.26331333,133.3232487,53.37027467,41.47426467
2010,74,38.151752,85.64395667,36.25957267,33.08930667
2010,75,26.87242467,70.26450733,29.39064933,30.61622533
2010,76,20.80344133,97.738632,34.75522933,17.70782067
2010,77,51.22633733,112.532538,58.07294267,56.31557933
2010,78,70.40653067,89.70161867,64.93212,93.86767133
2010,79,31.24580933,52.35263133,33.89753867,48.164476
2010,80,59.28501867,88.8328,60.18082,95.13451467
2010,81,110.0576113,127.984152,103.2178673,129.5516927
2010,82,113.4827427,144.068636,116.5754693,136.0093193
2010,83,134.253766,190.683784,133.85805,163.146578
2010,84,126.050834,214.641862,132.215978,146.3219853
2010,85,148.540466,220.452828,125.2582967,136.134288
2010,86,115.212374,225.480034,144.5036867,155.9187067
2010,87,131.472658,198.2039133,114.404138,122.862678
2010,88,110.9322893,188.2345453,126.855922,130.5762673
2010,89,180.8029207,231.87224,182.7311687,193.3471107
2010,90,136.9706007,184.7307933,117.2492287,159.9306927
2010,91,141.9748813,230.8112627,155.521626,211.7528313
2010,92,139.939638,233.2937273,153.1658693,193.4769933
2010,93,122.5545427,217.0668407,135.1302893,159.2365733
2010,94,122.4686613,205.4642293,140.471428,173.357784
2010,95,124.9039967,137.3720233,115.128678,147.9270753
2010,96,149.4006487,205.6394273,133.331018,152.510866
2010,97,124.831238,182.6124813,113.787746,138.0489547
2010,98,157.084246,190.044258,123.1121213,146.2148553
2010,99,196.5012293,194.8089567,136.028254,148.6082307
2010,100,174.4856993,131.025856,94.75677333,66.683464
2010,101,206.473724,155.704026,104.9849253,57.57189133
2010,102,240.9637773,124.72988,115.371152,87.11071467
2010,103,180.54547,108.1835967,79.147512,84.77993867
2010,104,117.1965327,107.242784,45.97439267,24.95024267
2010,105,159.2057347,135.82485,71.520864,47.24076067
2010,106,140.8613553,157.8354773,128.7278087,114.292746
2010,107,134.2354107,201.2456667,213.0929027,170.0547213
2010,108,138.8492607,185.183262,197.1377247,138.7692827
2010,109,93.365264,194.6597407,163.0933367,130.10671
2010,110,107.4136973,171.6288127,170.4726467,176.6408253
2010,111,116.293596,175.106788,161.0359493,165.112028
2010,112,126.732576,200.5420873,145.0109107,135.6426733
2010,113,194.9347567,239.5164413,174.2390353,148.9803533
2010,114,244.9873273,184.652268,172.1832233,177.9036133
2010,115,252.4397733,237.563484,183.4463313,194.3414793
2010,116,252.719146,225.9423213,182.0423493,187.6423007
2010,117,245.3928873,154.0341187,161.0737473,186.9738393
2010,118,165.6350347,118.5650427,106.5952647,130.556802
2010,119,182.2185953,172.460846,152.2679927,141.3909793
2010,120,240.5104813,147.2658387,148.7337113,154.515314
2010,121,230.8302433,153.6481587,161.5178347,184.19846
2010,122,191.5410913,111.9428367,142.8594767,180.9679253
2010,123,159.6712247,90.823408,108.0858787,132.272324
2010,124,164.6108747,98.05275,120.7953447,144.579442
2010,125,200.6145287,107.664128,135.643652,133.993288
2010,126,184.9889507,91.37110133,81.75350267,101.4144113
2010,127,206.6396193,103.5239167,161.7237773,169.4550313
2010,128,209.8082753,107.207356,135.9225627,138.350852
2010,129,107.5328907,73.54533267,58.622372,66.09117333
2010,130,180.0576027,103.544294,117.0223933,118.421558
2010,131,174.5516687,105.366524,136.653664,119.053166
2010,132,138.0935833,92.25873333,137.8135993,104.4820693
2010,133,135.465144,106.092054,150.5996687,114.173268
2010,134,153.32883,114.7519847,180.71596,122.8256887
2010,135,146.9394827,119.8287373,198.1053627,138.4802187
2010,136,125.270862,92.20823333,150.0677273,120.5167293
2010,137,135.7571007,89.81827733,141.9670073,118.6323613
2010,138,137.4144907,84.46496733,134.656682,108.3172733
2010,139,97.548594,61.59476733,97.22629867,71.35500867
2010,140,92.008922,59.68635267,91.90288267,77.24251933
2010,141,93.16003667,52.16030467,85.187212,65.39155667
2010,142,114.8431407,60.7491,84.984306,77.166622
2010,143,92.405818,55.36153133,73.609708,83.785334
2010,144,121.848292,58.19691667,100.8071213,104.0807773
2010,145,91.88717667,43.84662533,88.29069667,92.02335933
2010,146,127.2911987,57.79037467,107.497974,87.94050933
2010,147,100.2567687,59.91832133,101.2367147,94.72726667
2010,148,70.52260267,51.997596,90.71887267,96.531838
2010,149,83.10550467,45.97739,96.98286467,101.5314727
2010,150,59.07745867,37.13174867,67.540648,76.370264
2010,151,48.05197867,29.08863733,50.151106,63.641394
2010,152,66.334488,41.60869467,88.753618,74.32514533
2010,153,61.33342267,44.165124,98.09956667,74.77117867
2010,154,50.529444,30.93824,71.145152,59.136554
2010,155,41.26462,24.441208,62.762936,47.77893933
2010,156,46.745692,28.907514,78.22194733,60.48062467
2010,157,52.94793267,31.60796,81.559538,73.39349133
2010,158,38.560742,26.970944,76.55488267,66.86941467
2010,159,38.971278,26.78824667,80.45190867,59.36400267
2010,160,28.967636,21.92587133,74.16504733,50.618518
2010,161,21.60834933,21.15487933,69.97379067,42.615152
2010,162,17.97859467,16.23648467,53.42082267,36.48076867
2010,163,24.0241,23.43186467,81.43482333,49.364892
2010,164,56.80624467,20.72740933,77.66441667,42.78695867
2010,165,29.03511867,15.31718533,49.971022,36.09998067
2010,166,21.538076,18.056646,49.19270533,33.136702
2010,167,74.145676,20.91941533,50.34400067,30.81636533
2010,168,49.43571133,19.38540933,49.94320467,32.756662
2010,169,34.52373133,17.193442,50.119724,40.35038933
2010,170,54.94415667,21.85056333,68.21115733,31.99288667
2010,171,39.64436067,16.09794733,59.14197867,27.882098
2010,172,26.930642,10.87818867,36.299626,24.21522733
2010,173,32.79883467,17.11201,52.41113933,31.07920067
2010,174,31.63170267,19.641092,73.82600533,33.75833267
2010,175,20.09205333,14.49093267,47.770278,29.07743133
2010,176,24.17159933,11.026334,29.746382,26.134468
2010,177,33.04370667,14.66600133,27.41604133,20.56193467
2010,178,24.63768733,14.44841133,35.77087467,22.304742
2010,179,14.489888,12.203446,34.22453,20.75424133
2010,180,8.896176,7.851932667,15.58843667,13.04876333
2010,181,8.608017333,7.075768667,14.25099333,12.19529533
2010,182,12.99905667,9.693436,18.84854133,13.34290133
2010,183,15.83284067,8.650057333,21.16807867,21.864332
2010,184,17.585252,9.912187333,21.41566333,21.40800533
2010,185,19.48514667,11.382232,22.777544,17.53859733
2010,186,27.033042,13.38977,23.88435667,15.028132
2010,187,18.86193667,13.26268867,26.56488333,17.38323933
2010,188,12.16287667,11.26714667,32.280852,16.81176467
2010,189,7.287538,8.20247,20.01794933,12.977976
2010,190,18.78634267,9.528593333,16.887766,15.88735533
2010,191,13.866852,11.708176,25.28714867,17.50918267
2010,192,8.885746,7.82925,22.37440933,17.18195
2010,193,5.115732667,8.447408667,21.93415467,15.978548
2010,194,20.064268,10.71582867,19.650712,16.016002
2010,195,15.93836467,10.22664733,19.84152733,13.59367867
2010,196,11.90901533,8.606536667,21.43695333,15.10047733
2010,197,4.959601333,7.26388,20.43243467,13.57321733
2010,198,4.045571333,6.251264667,16.76628467,12.27895133
2010,199,6.606029333,7.214032667,16.952242,13.27505267
2010,200,5.371907333,6.895622667,15.51932533,13.16987533
2010,201,6.179162667,7.514876667,18.663772,14.09136867
2010,202,6.564388,7.419713333,16.78379933,12.50650667
2010,203,3.796279333,8.596363333,24.373866,13.08582933
2010,204,4.752078,6.542,19.35314533,11.46995667
2010,205,5.268296,7.055323333,15.16312267,11.24945867
2010,206,3.557078,6.322730667,22.65666533,15.41320467
2010,207,10.78517,9.720868,28.20804933,15.35284933
2010,208,9.006275333,8.987833333,31.01078,17.36900133
2010,209,9.874119333,9.077279333,28.309854,14.502832
2010,210,2.915756667,7.230845333,21.68908133,10.03903333
2010,211,4.328510667,6.7664,19.598892,11.423926
2010,212,1.862617333,6.316534667,22.13864467,11.93002667
2010,213,4.725774,5.945745333,17.47067,13.39391667
2010,214,3.692911333,5.818032,13.99204867,11.46872733
2010,215,5.321025333,7.196094667,16.996282,12.96037067
2010,216,4.577201333,9.764322667,21.83086333,10.22683667
2010,217,3.568451333,7.741298,19.21406933,10.28029533
2010,218,3.206705333,6.61993,21.36605067,10.148958
2010,219,2.293323333,5.949537333,16.15532267,8.667578667
2010,220,2.340434,6.211474,23.04862867,12.26898133
2010,221,3.498851333,8.045175333,29.51993733,13.21677733
2010,222,3.440634667,5.058727333,25.28075133,13.084342
2010,223,5.792988667,8.118598667,25.96900333,12.364088
2010,224,3.761889333,9.869366667,31.5773,10.73356467
2010,225,5.988534,11.13990533,34.78514467,10.78897333
2010,226,5.08768,10.91079467,36.38405067,10.58036733
2010,227,5.700221333,14.06882,44.340258,11.39678067
2010,228,4.853441333,10.46167267,36.72305733,12.09657067
2010,229,3.361021333,8.257315333,32.30363733,11.69861533
2010,230,3.781041333,8.278736,25.95986933,10.40977
2010,231,2.33633,7.019414,28.357058,12.14633333
2010,232,0.830270667,7.070811333,26.197854,7.054396
2010,233,3.211925333,9.077814667,29.39524533,11.54806667
2010,234,3.609016,9.541094667,28.61724533,10.92862
2010,235,2.406027333,8.739117333,21.560238,8.174261333
2010,236,0.629039333,6.130331333,19.80041867,5.71972
2010,237,1.380709333,8.271028,27.39515267,7.003352667
2010,238,2.637138667,8.86242,29.498126,8.323700667
2010,239,2.305679333,9.282478,27.71372667,6.347247333
2010,240,2.955458667,15.363902,29.589132,4.541166
2010,241,3.799318,16.622662,29.96809133,5.057432
2010,242,2.702408667,13.58041667,29.06311133,6.133286
2010,243,1.754756667,9.659483333,32.674438,9.513517333
2010,244,1.327214,7.648314667,22.82517733,7.779968
2010,245,1.649357333,6.437562,18.257846,7.096240667
2011,1,1.911265333,20.47597,13.03778533,7.958355333
2011,2,2.023558667,18.217144,13.99069733,8.532754
2011,3,2.452230667,15.081634,13.41292333,11.159166
2011,4,1.780755333,20.81433867,15.141246,5.970793333
2011,5,3.843888,28.016634,18.319986,12.35028467
2011,6,2.164874,27.29057733,18.295278,7.513854667
2011,7,0.628646,61.79667067,19.32686333,1.715631333
2011,8,1.648246,60.40978867,21.425406,3.457005333
2011,9,2.312574,45.54821667,17.85763467,3.487352667
2011,10,3.121596,24.23051333,15.19225067,7.746766
2011,11,3.023915333,21.218604,13.59334067,6.59829
2011,12,5.094829333,22.84807667,15.95009067,10.33629667
2011,13,3.436793333,21.22754467,17.10909,13.33181267
2011,14,7.459974667,18.84218533,19.210956,21.711332
2011,15,7.170438,26.22223533,20.30574067,19.511146
2011,16,10.01914,41.31779933,29.349948,23.14247867
2011,17,11.08124333,47.06658333,26.55100733,15.62691467
2011,18,9.387145333,39.253274,26.87572733,20.150094
2011,19,16.94507267,48.53444,34.90291933,38.114086
2011,20,12.98072533,44.50492133,27.98055133,24.044232
2011,21,13.26112,52.80490067,28.48794667,22.12723733
2011,22,16.815474,62.62506267,30.45185467,18.57402867
2011,23,16.66778467,54.08158933,27.456122,16.99033267
2011,24,15.25199067,54.90957667,28.09787933,22.39573
2011,25,11.91224667,53.88741067,24.47078933,14.443534
2011,26,5.89604,64.40670333,22.87874867,7.419157333
2011,27,7.969427333,63.012276,25.31445933,6.526864
2011,28,4.308802,51.44413467,18.84363467,8.791735333
